197,300341.SZ,绝缘制品制造；配电开关控制设备制造；其他输配电及控制设备制造；其他电工器材制造；其他未列明电气机械及器材制造；经营各类商品和技术的进出口(不另附进出口商品目录)，但国家限定公司经营或禁止进出口的商品及技术除外；经营本企业自产产品的出口业务和本企业所需的机械设备、零配件、原辅材料的进口业务(不另附进出口商品目录)，但国家限定公司经营或禁止进出口的商品及技术除外；其他未列明批发业(不含需经许可审批的经营项目)；自有房地产经营活动；电气信号设备装置制造；铁路机车车辆配件制造；铁路专用设备及器材、配件制造；城市轨道交通设备制造；物业管理；企业总部管理；单位后勤管理服务；其他未列明企业管理服务(不含须经审批许可的项目)。,5
200,300548.SZ,光纤、光元器件、电子元器件、集成光电子器件、光电子系统及相关技术的研制、开发、生产、销售、技术服务和售后服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,3
205,002655.SZ,研发、生产、销售声学元器件，半导体类微机电产品，高精度电子产品模具，电子产品自动化生产设备，与手机、汽车、电脑相关的电声组件或其他衍生产品，与以上技术、产品相关的解决方案和服务、进出口业务(不含分销)。音响、电子烟、汽车中控、仪表盘、后视镜等相关消费类电子、声学产品的研发、制造。(依法须经批准的项目，经相关部门批准后方可开展经营活动),3
206,300670.SZ,电气设备、配电网自动化设备、电网安全稳定控制设备、继电保护及自动控制装置、继电器、中压开关及开关柜、电力管理信息系统、电力通信设备的开发、设计、制造、销售及服务，计算机、仪器仪表、电讯器材批发兼零售，电力及相关信息技术咨询服务，新能源发电项目投资、开发、转让、建设、运营及管理服务，新能源相关设备材料的销售，新能源系统设计、咨询、施工及集成，储能设备技术、能源测控设备技术等的开发及技术服务，自营和代理各类商品及技术的进出口业务（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,5
207,002796.SZ,研发、生产、销售精密机械、精密钣金、五金件、冲压件、模具、电梯轿厢、观光梯轿厢及其他电梯轿厢、扶梯及电梯相关部件、医疗器械及成套设备、汽车用精密结构件、航空用精密结构件、通讯用精密结构件等各类精密结构件、金融设备柜体、通讯控制柜、新能源控制柜及各类控制柜、电气柜；经营本企业生产、科研所需的原辅材料；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）；自有房屋租赁。 医用口罩生产； 医用口罩零售； 医用口罩批发； 日用口罩（非医用）生产； 日用口罩（非医用）销售； 劳动保护用品生产； 劳动保护用品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2
211,300691.SZ,"生产经营各类光电镜头产品,新型电子元器件制造、图形图像识别和处理系统制造、模具制造及上述产品的售后服务；Ⅱ类 6822 医用光学器具、仪器及内窥镜设备；工业用房出租、商业营业用房出租、办公楼出租；企业管理；物业管理； 信息技术咨询和服务。 (上述涉及许可经营的凭许可证经营)。",3
212,300438.SZ,锂离子电池制造；镍氢电池制造；其他电池制造(光伏电池除外)；电池销售；为电动汽车提供电池充电服务；汽车充电模块销售；充电桩制造；充电桩销售；充电桩设施安装、管理；太阳能发电站建设；太阳能发电站投资；能源技术研究、技术开发服务；能源管理服务；节能技术开发服务；节能技术转让服务；照明灯具制造；灯用电器附件及其他照明器具制造；电器辅件、配电或控制设备的零件制造；电力电子元器件制造；电力电子技术服务；电子产品批发；电子产品零售；电子元器件批发；电子元器件零售；光电子器件及其他电子器件制造；电子产品设计服务；货物进出口(专营专控商品除外)；技术进出口(经营范围涉及法律、行政法规禁止经营的不得经营，涉及许可经营的未获许可前不得经营)。,5
213,300663.SZ,开发、生产电脑软硬件、网络产品；技术咨询、技术服务及售后维修服务；销售自产产品；货物进出口、技术进出口、代理进出口；人力资源服务。（ 市场主体依法自主选择经营项目，开展经营活动； 人力资源服务以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事国家和本市产业政策禁止和限制类项目的经营活动。）,1
215,300457.SZ,自动化设备、 口罩机的研发、生产与销售、调试安装及售后服务；五金制品的技术开发、设计、生产与销售；电池原材料、成品电池、电子元件、手机、手机配件、车载配件的销售；国内商业、物资供销业、货物及技术进出口；物业租赁；物业管理；设备租赁（不含金融租赁活动）；自动化设备、零件加工与改造； 劳保（口罩、防护服、手套）的生产与销售。（以上均不含法律、行政法规、国务院决定禁止及规定需前置审批项目。）,2
216,002546.SZ,三遥系统(国家有专项规定的办理许可证后经营)、用电信息采集系统及设备、配电自动化系统及设备、仪器仪表、电子产品、电子元器件、家用电器、电子设备、计量箱、变压器、高低压开关、高低压成套设备、能源管理系统及设备、节能设备的研发、制造、销售和服务；计算机软件及系统集成开发、电子技术服务。,5
217,300369.SZ,许可经营项目：无。一般经营项目：货物进出口；技术进出口；代理进出口；开发计算机软硬件、销售自产产品、批发计算机软硬件；提供技术开发、技术咨询、技术服务和计算机软硬件售后服务。,1
220,300224.SZ,生产销售各种磁性材料及相关元器件；货物和技术的进出口（国家禁止的除外，需许可证经营的，凭许可证经营）。,3
221,300082.SZ,生产：聚乙二醇、聚醚、化工助剂；销售：化工产品(环氧乙烷、烯丙醇、苯酚凭许可证经营，其它危险品不得经营)，本企业自营进出口；道路普通货物运输；经营性危险货物运输(2类1项，3类，剧毒化学品除外)；表面活性剂、聚羧酸聚合物、环氧烷烃类催化及聚合领域内的技术咨询、技术服务和技术转让。,0
225,300280.SZ,组织文化艺术交流活动(不含演出)；设计、制作、代理、发布广告；会议服务；承办展览展示活动；计算机软件开发；网络技术开发与技术服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动),2
